Tweet,Text,Match,Polarity
683,"['hgen', 'almost', 'finished', 'phase', 'iii', 'trials', 'stopping', 'cytokine', 'storm', 'preventing', 'ards', 'severe', 'critical', 'co']","severe,critical",negative
684,"['nwsseattle', 'sounded', 'like', 'wind', 'storm', 'came', 'nite', 'early']",like,positive
685,"['end', 'storm', 'golden', 'sky']",golden,positive
686,"['cvs', 'continue', 'good', 'earnings', 'perhaps', 'much', 'watch', 'may', 'good', 'way', 'buy', 'one', 'yo']",good,positive
687,"['subtropical', 'storm', 'theta', 'made', 'atlantic', 'hurricane', 'season', 'active', 'record', 'red', 'green', 'blue']",,neutral
688,"['rt', 'heelarnoud', 'sure']",,neutral
689,"['dloesch', 'natives', 'restless']",restless,negative
690,"['rt', 'karolinatiam', 'external', 'storm', 'pray', 'patriots', 'united', 'states', 'trump', 'stopthesteal']",trump,positive
691,"['soon', 'soon']",,neutral
692,['queen'],,neutral
693,"['shut', 'facebook']",,neutral
694,"['mom', 'say', 'love', 'refrigerator']",love,positive
695,"['rt', 'jeana', 'usa', 'voter', 'fraud', 'millions', 'trump', 'drops', 'bomb', 'storm']","fraud,trump,bomb",negative
696,"['storm', 'arrived', 'hurricam', 'trump', 'going', 'expose', 'corruption']","trump,corruption",neutral
697,"['rt', 'lfc', 'end', 'storm', 'golden', 'sky', 'never', 'walk', 'alone', 'lanadelrey', 'x', 'tapmusic']",golden,positive
698,"['rt', 'head', 'make', 'mistake', 'anons', 'smell', 'rain', 'storm', 'coming']","mistake,smell",negative
699,"['new', 'former', 'exco', 'member', 'musa', 'bility', 'accusing', 'gianni', 'infantino', 'undermining', 'caf', 'independence']","accusing,undermining",negative
700,"['rt', 'abcbournemouth', 'insolvency', 'industry', 'must', 'booming', 'calm', 'storm', 'view', 'point', 'current', 'crisis']","booming,calm,crisis",positive
701,"['thefliestplane', 'around', 'time', 'big', 'ass', 'snow', 'storm', 'faster', 'walk', 'catch', 'bus', 'think']",faster,positive
702,"['quiet', 'storm', 'staple']",quiet,positive
703,"['nasa', 'launching', 'four', 'astronauts', 'space', 'saturday']",,neutral
704,"['rt', 'diazcanelb', 'recovery', 'time', 'government', 'visited', 'provinces', 'hit', 'tropical', 'storm', 'eta', 'somoscuba', 'somoscontinuidad']",recovery,positive
705,"['rt', 'tb', 'times', 'good', 'news', 'tampa', 'bay', 'cooler', 'drier', 'weather', 'follow', 'tropical', 'storm', 'eta', 'new', 'tropical', 'system', 'probl']",good,positive
706,"['rt', 'weathernation', 'impacts', 'eta', 'take', 'look', 'back', 'surge', 'rain', 'wind', 'tropical', 'storm', 'eta', 'brought', 'florida', 'west', 'coast']",,neutral
707,"['rt', 'theaibstv', 'politics', 'business', 'category', 'perfect', 'storm', 'productions', 'channel', 'winners', 'starbucks', 'amp', 'nespresso', 'th']","perfect,winners",positive
708,"['end', 'storm', 'golden', 'sky']",golden,positive
709,"['merlin', 'storm', 'sure', 'could', 'song', 'played', 'mitch', 'collie', 'swim', 'get', 'mud', 'n']",,neutral
710,"['rt', 'naumanakhtar', 'join', 'twitter', 'storm', 'demanding', 'umarkhalidjnu', 'sir', 'released', 'please', 'raise', 'voice', 'voice', 'matters', 'umarkhalidkor']",,neutral
711,"['rt', 'another', 'destructive', 'typhoon', 'lashing', 'philippines', 'right', 'st', 'tropical', 'storm', 'hit', 'philippines', 'year']","destructive,right",neutral
712,"['storm', 'always', 'bluesky']",,neutral
713,"['nwsstlouis', 'keep', 'track', 'names', 'becomes', 'storm', 'benchmark', 'storms']",,neutral
714,"['yyc', 'sem', 'fracslap', 'alaska', 'north', 'slope', 'doyon', 'drilling', 'rig', 'built', 'nisku', 'least', 'light', 'stor']",,neutral
715,"['weathersullivan', 'case', 'point', 'hurricane', 'laura', 'went', 'cat', 'cat', 'less', 'hours', 'reaching']",,neutral
716,"['covid', 'testing', 'across', 'canada', 'positive', 'case', 'numbers', 'soar', 'provinces']",positive,positive
717,"['rt', 'canpaedsociety', 'tomorrow', 'worlddiabetesday', 'birthday', 'sir', 'frederick', 'banting', 'patients', 'type', 'diabetes', 'th']",,neutral
718,"['rt', 'jeanyip', 'stands', 'people', 'hong', 'kong']",,neutral
719,"['mandalorian', 'ep', 'summary', 'welcome', 'canada']",welcome,positive
720,"['rt', 'yonkojohn', 'truenorthcentre', 'going', 'green', 'away', 'expensive', 'canada', 'unfortunately', 'decisions', 'made', 'wh']","expensive,unfortunately",negative
721,"['rt', 'meanwhileincana', 'marcomendicino', 'justintrudeau', 'good', 'democracies', 'around', 'world', 'foolishly', 'failed', 'protect', 'citizen']","good,foolishly,failed,protect",neutral
722,"['williamlegate', 'canada', 'realdonaldtrump', 'gop', 'legal', 'strategy', 'summed', 'famed', 'bird', 'law', 'scholar']",famed,positive
723,"['kingkupa', 'ctvnews', 'vote', 'biden', 'idiot', 'live', 'canada', 'since', 'biden', 'accused']",idiot,negative
724,"['rt', 'frazzling', 'suicide', 'figures', 'could', 'followers', 'please', 'copy', 'post', 'tweet', 'trying', 'demonstrate', 'someone', 'al']",suicide,negative
725,"['time', 'tax', 'increases', 'impact', 'canada', 'hardest', 'hit', 'sectors', 'like', 'hotels', 'restaurants', 'hospit']",like,positive
726,"['rt', 'cmdr', 'hadfield', 'mask', 'best', 'nd', 'wave', 'surges', 'get', 'informed', 'fits', 'properly', 'tightly', 'fully', 'covers', 'nose']","best,properly",positive
727,"['rt', 'stephenpunwasi', 'canada', 'prepared', 'pandemic', 'first', 'hit', 'fact', 'canada', 'significantly', 'worse', 'ha']",worse,negative
728,"['rt', 'cinefranco', 'missed', 'de', 'gaulle', 'may', 'france', 'facing', 'disastrous', 'military', 'situation', 'german', 'army', 'de', 'gaulle']","missed,disastrous",negative
729,"['reports', 'cm', 'snowfall', 'near', 'edmonton', 'alberta', 'blizzard', 'alberta', 'canada', 'nov']",,neutral
730,"['rt', 'erictopol', 'canada', 'leading', 'world', 'vaccination', 'readiness']",leading,positive
731,"['eroztf', 'jaketapper', 'jesus', 'assuming', 'calgary', 'canada', 'nothing', 'going', 'worried', 'us', 'politics']",worried,negative
732,"['boyd', 'dmcgilvray', 'probably', 'trudeau', 'elected', 'canada']",,neutral
733,"['canada', 'call', 'please', 'make', 'call']",,neutral
734,"['playstation', 'ship', 'canada', 'snipes', 'usa']",,neutral
735,"['rt', 'firetruckguy', 'suicide', 'figures', 'could', 'followers', 'please', 'copy', 'post', 'tweet', 'trying', 'demonstrate', 'someone']",suicide,negative
736,"['canada', 'land']",,neutral
737,"['someone', 'answer', 'question', 'big', 'retailers', 'drop', 'ps', 'im', 'canada']",,neutral
738,"['rt', 'ashoswai', 'country', 'trees', 'per', 'person', 'canada', 'russia', 'sweden', 'brazil']",,neutral
739,"['martumersuit', 'plumbellayt', 'okay', 'first', 'thought', 'canada']",,neutral
740,"['look', 'abruptly', 'stops', 'canada', 'border']",abruptly,negative
741,"['rt', 'allanar', 'wherever', 'life', 'takes', 'toyota', 'tacoma', 'pick', 'truck', 'willing', 'partner', 'adventure', 'toyota', 'canada', 'https']",willing,positive
742,"['rt', 'ottawacitizen', 'canada', 'opens', 'doors', 'wider', 'immigrants', 'hong', 'kong', 'china', 'clamps']",,neutral
743,"['rt', 'bkheartie', 'wtt', 'cix', 'hello', 'strange', 'time', 'album', 'photocards', 'pcs', 'hyunsuk', 'seunghun', 'want', 'missing', 'seunghun', 'pcs', 'list', 'th', 'ph']",strange,negative
744,"['web', 'goddess', 'honestly', 'australia', 'us', 'canada', 'move', 'harder']",,neutral
745,"['happy', 'friday', 'please', 'join', 'rufashionzone', 'futurpreneur', 'canada', 'amp', 'bdc', 'ca', 'virtual', 'information', 'session', 'fi']",happy,positive
746,"['please', 'urge', 'canadian', 'government', 'end', 'elephant', 'ivory', 'trade', 'canada', 'imagine']",,neutral
747,"['queesta', 'conceptualjames', 'canada', 'original', 'sin', 'dude']",sin,negative
748,"['rt', 'iamiqrakhalid', 'situation', 'hongkong', 'deeply', 'concerning', 'announced', 'measures', 'support', 'asylum', 'claimants', 'canadians']",support,positive
749,"['news', 'canada', 'trudeau', 'lobbies', 'biden', 'maintain', 'climate', 'destroying', 'trump', 'policy']",trump,positive
750,"['rt', 'allanar', 'adventure', 'luxury', 'commanding', 'measure', 'lexus', 'lx', 'prestige', 'luxury', 'suv', 'lexus', 'canada']","luxury,prestige",positive
751,"['rt', 'transition', 'today', 'president', 'elect', 'biden', 'thanked', 'prime', 'minister', 'trudeau', 'congratulations', 'reaffirmed', 'close', 'bonds', 'betwee']",congratulations,positive
752,"['rt', 'andrewyang', 'know', 'canada', 'liberty', 'pursuit', 'happiness', 'order', 'good', 'government', 'explai']","liberty,happiness,good",positive
753,"['rt', 'justinbrakenews', 'wait', 'inquiry', 'innu', 'children', 'care', 'unacceptable', 'premier', 'says', 'priority', 'cbc', 'news']","unacceptable,premier",neutral
754,"['rt', 'rapstebs', 'suicide', 'figures', 'could', 'followers', 'please', 'copy', 'post', 'tweet', 'trying', 'demonstrate', 'someone', 'alw']",suicide,negative
755,"['toilet', 'paper', 'hand', 'sanitizer', 'help', 'power', 'outage', 'bc', 'hydro', 'warns', 'cbc', 'news']",,neutral
756,"['rt', 'canadajusticetv', 'watch', 'new', 'canadianjustice', 'episode', 'elections', 'censorship', 'laws', 'canada', 'cc', 'cvangeyn', 'cdnconstfound', 'htt']",,neutral
757,"['rt', 'cbcmarketplace', 'thread', 'count', 'cotton', 'masks', 'polypropylene', 'fabric', 'effective', 'face', 'masks']",effective,positive
758,"['rt', 'lopetee', 'deshysmalls', 'left', 'buk', 'canada', 'l', 'told', 'start', 'afresh', 'high', 'school', 'done', 'masters']",masters,positive
759,"['rt', 'cinefranco', 'la', 'belle', 'witty', 'funny', 'romantic', 'comedy', 'balancing', 'hearty', 'laughs', 'heartwarming', 'emotions']","witty,funny,romantic,heartwarming",positive
760,"['rt', 'norbertelekes', 'global', 'powers', 'congratulated', 'biden', 'india', 'china', 'uk', 'france', 'germany', 'south', 'korea', 'canada', 'japan']",,neutral
761,"['kevinolearytv', 'homesforourtrps', 'need', 'canadian', 'politicians', 'step', 'get', 'better', 'rapid', 'testing', 'canada']","better,rapid",positive
762,"['e', 'mail', 'every', 'single', 'day', 'make', 'sure', 'everything', 'okay', 'pity', 'lives', 'far', 'away', 'canada']",pity,negative
763,"['rt', 'thenationnews', 'canada', 'govt', 'sends', 'message', 'nigerians', 'immigration', 'application', 'process']",,neutral
764,"['romaee', 'actually', 'thing', 'checked', 'think', 'done', 'jn', 'uk', 'canada', 'version', 'guy']",,neutral
765,"['rt', 'akurjata', 'protesters', 'prince', 'george', 'b', 'c', 'demand', 'ban', 'controversial', 'glyphosate', 'herbicide', 'cbc', 'news', 'bcpol']",controversial,negative
766,"['rt', 'epichol', 'since', 'partnering', 'bell', 'canada', 'akamai', 'continues', 'accelerate', 'livestreaming', 'enable', 'remote', 'work', 'provide', 'c']",work,positive
767,"['marketplace', 'tested', 'different', 'masks', 'best', 'protect', 'others', 'pandemic', 'cbc']","best,protect",positive
768,"['marketplace', 'tested', 'different', 'masks', 'best', 'protect', 'others', 'pandemic']","best,protect",positive
769,"['congratulate', 'prime', 'minister', 'rbx', 'canada', 'government', 'canada', 'bridging', 'ties', 'south', 'korea']",congratulate,positive
770,"['rt', 'babajide', 'chad', 'mans', 'associate', 'professor', 'canada', 'longer', 'scared']",scared,negative
771,"['rt', 'erinotoole', 'people', 'losing', 'jobs', 'terrorist', 'vacation', 'ski', 'resort', 'wrong']","losing,wrong",negative
772,"['jackhhlin', 'antonia', 'mdprjct', 'quick', 'vid', 'one', 'first', 'tall', 'clt', 'na', 'alma', 'mater', 'ubc', 'canada']",,neutral
773,"['rt', 'lollylarry', 'chiefojukwu', 'apostlesuleman', 'tor', 'uncle', 'bayoadedosu', 'way', 'mmi', 'toilet', 'please', 'come', 'pick', 'canada', 'airpor']",,neutral
774,"['rt', 'hedyfry', 'canada', 'stands', 'hongkong', 'goc', 'opens', 'doors', 'hong', 'kong', 'students', 'offers', 'new', 'pathways', 'permanent', 'residency', 'canada']",,neutral
775,"['role', 'health', 'care', 'aide', 'nurse', 'doctor', 'sure', 'anyone', 'properly', 'protected', 'everyone']",properly,positive
776,"['sahil', 'chandel', 'payalrohtagi', 'hanji', 'sahil', 'sir', 'agreed', 'u']",,neutral
777,"['please', 'urge', 'canadian', 'government', 'end', 'elephant', 'ivory', 'trade', 'canada']",,neutral
778,"['rt', 'mirandamoransk', 'wovokanarchy', 'jfkeeler', 'last', 'stage', 'colonization', 'colonializers', 'work', 'oppressor']",work,positive
779,"['rt', 'deanjc', 'jack', 'collins', 'letting', 'rip', 'yyc', 'canada', 'snowboarding']",rip,negative
780,"['rt', 'chiefpeggtfs', 'suicide', 'figures', 'could', 'followers', 'please', 'copy', 'post', 'tweet', 'trying', 'demonstrate', 'someone']",suicide,negative
781,"['trophyhusbandd', 'iamannyrobert', 'definitely', 'canada']",,neutral
782,"['rt', 'papajohns', 'ordered', 'papajohns', 'use', 'promo', 'code', 'papatrack', 'next', 'regular', 'menu', 'price', 'order', 'u', 'amp', 'canada', 'online']",,neutral
783,"['rt', 'rmcomedy', 'suicide', 'figures', 'could', 'followers', 'please', 'copy', 'post', 'tweet', 'trying', 'demonstrate', 'someone', 'alw']",suicide,negative
784,"['white', 'people', 'canada', 'love', 'sayin', 'bet', 'gangsters', 'tough', 'went', 'new', 'york']","love,tough",positive
785,"['honor', 'totally', 'girlfriend', 'visiting', 'family', 'canada', 'right']","honor,right",positive
786,"['rt', 'jeneroux', 'conservatives', 'calling', 'government', 'help', 'refugees', 'hong', 'kong', 'cdnpoli', 'hongkong']",,neutral
787,"['freebie', 'friday', 'bag', 'treatments', 'payment', 'details', 'inputs', 'canada', 'received', 'price', 'quotes', 'invoic']",,neutral
788,"['rt', 'govcanhealth', 'government', 'canada', 'announced', 'today', 'nov', 'new', 'mandatory', 'requirements', 'put', 'place', 'travel']",,neutral
789,"['rt', 'tazerface', 'proudboys', 'deportgavinmcinnes', 'would', 'like', 'see', 'gavin', 'mcinnes', 'founder', 'proud', 'boys', 'deported', 'back', 'cana']","like,proud",positive
790,"['rt', 'cinefranco', 'juliette', 'binoche', 'stars', 'delightful', 'comedy', 'takes', 'look', 'roles', 'women', 'satirical', 'kind', 'way', 'la', 'bo']","delightful,satirical",neutral
791,"['rt', 'cl', 'richard', 'totally', 'agree', 'trudeau', 'disgusting', 'disgrace', 'pm', 'canada', 'ever', 'history', 'trudeaumustgo']","disgusting,disgrace",negative
792,"['suicide', 'figures', 'could', 'followers', 'please', 'copy', 'post', 'tweet', 'trying', 'demonstrate']",suicide,negative
793,"['rt', 'stephenwaycott', 'one', 'numerous', 'american', 'red', 'squirrels', 'think', 'birdfeeder', 'personal', 'buffet', 'hanwell', 'newbrunswick']",,neutral
794,"['rt', 'lenestam', 'suicide', 'figures', 'could', 'followers', 'please', 'copy', 'post', 'tweet', 'trying', 'demonstrate', 'someone', 'alw']",suicide,negative
795,"['rt', 'cbccalgary', 'calgarians', 'develop', 'gravestone', 'app', 'honour', 'lives', 'soldiers', 'photos', 'stories']",,neutral
796,"['rt', 'thefrogkiller', 'wizkid', 'holds', 'record', 'highest', 'charting', 'african', 'album', 'ever', 'us', 'itunes', 'peak', 'us', 'apple', 'peak', 'uk', 'apple', 'uk']",,neutral
797,"['rt', 'paolaqp', 'despite', 'ramped', 'covid', 'testing', 'hospitalizations', 'ontario', 'remain', 'less', 'less', 'patients']",,neutral
798,"['rt', 'ssc', 'ca', 'mark', 'calendars', 'gc', 'employees', 'join', 'us', 'december', 'rd', 'virtual', 'event', 'celebrating', 'idpd', 'bringing', 'awareness']",,neutral
799,"['rt', 'adambolt', 'wtf', 'even', 'mean', 'toole', 'may', 'intentionally', 'unintentionally', 'playing', 'ignorant', 'ut', 'canada', 'pm', 'wh']",ignorant,negative
800,"['realdonaldtrump', 'breitbartnews', 'president', 'biden', 'walking', 'big', 'mess', 'huge', 'many', 'bridges', 'rebuild', 'positive', 'vibes', 'canada']","mess,positive",neutral
801,"['rt', 'truenorthcentre', 'according', 'trudeau', 'plan', 'emissions', 'million', 'tonnes', 'however', 'government', 'data', 'shows']",,neutral
802,"['canada', 'coronavirus', 'report']",,neutral
803,"['jysexton', 'exactly', 'canada']",,neutral
804,"['auspicious', 'festival', 'may', 'life', 'shimmer', 'silver', 'shine', 'gold', 'dazzle', 'like', 'platinum', 'happy']","auspicious,shimmer,shine,gold,dazzle,like,happy",positive
805,"['rt', 'hwitteman', 'experience', 'canadians', 'unaware', 'canada', 'extremely', 'available', 'acute', 'care', 'hospital', 'beds', 'meaning']",available,positive
806,"['okechukwu', 'onoh', 'chiefojukwu', 'apostlesuleman', 'nigerian', 'would', 'canada', 'nobody', 'pray']",,neutral
807,"['facial', 'recognition', 'biased', 'unregulated', 'intrusive', 'spreading', 'canada', 'need', 'full', 'moratorium']","biased,intrusive",negative
808,"['rt', 'hmcphersonmp', 'glad', 'stood', 'colleagues', 'subcommittee', 'international', 'human', 'rights', 'speak', 'gross']","glad,gross",neutral
809,"['largesttrusssupplier', 'western', 'canada', 'boardfeet', 'delivered', 'timely', 'deliveries']",timely,positive
810,"['kid', 'india', 'top', 'toronto', 'chef', 'virsanghvi']",top,positive
811,"['rt', 'thomasslade', 'today', 'supreme', 'court', 'canada', 'decision', 'addressing', 'lack', 'ellipses', 'used', 'dramatic', 'comedic', 'effect', 'legal', 'w']","supreme,lack",neutral
812,"['rt', 'tlocks', 'suicide', 'figures', 'since', 'lockdown', 'could', 'followers', 'please', 'copy', 'post', 'tweet', 'trying', 'demonstrate']",suicide,negative
813,"['sony', 'music', 'canada', 'understands']",,neutral
814,"['friends', 'service', 'canada', 'able', 'take', 'call']",,neutral
815,"['canada', 'talking', 'history', 'indigenous', 'people', 'look', 'indigenous', 'people', 'ster']",,neutral
816,"['rt', 'drgillleighton', 'today', 'canada', 'ethics', 'cttee', 'revealed', 'kielbergers', 'hired', 'percepto', 'company', 'paid', 'cover', 'dubious', 'backgr']",dubious,negative
817,"['rt', 'iaf', 'fai', 'letter', 'crown', 'comrade', 'beadagainstfash', 'released', 'upon', 'successful', 'defeat', 'charges', 'brought', 'crown', 'coloni']","successful,defeat",positive
818,"['canada', 'atlantic', 'reports', 'covid', 'cases', 'amcostarica', 'costarica']",,neutral
819,"['since', 'partnering', 'bell', 'canada', 'akamai', 'continues', 'accelerate', 'livestreaming', 'enable', 'remote', 'work']",work,positive
820,"['rt', 'patbruc', 'cdnpoli', 'important', 'decision', 'upholds', 'right', 'refuse', 'unsafe', 'work', 'without', 'repercussions', 'including', 'unsafe']","important,right,refuse,unsafe,work",neutral
